entidade_grupo;id_entidade_grupo;entidade_devedora;regime;ordem;numero_precatorio;situacao;natureza;orcamento;valor_historico;saldo_atualizado;classe;localizacao;peticoes_a_juntar;ultima_fase;possui_herdeiros;possui_cessao;possui_retificador;timestamp_extracao
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1872º;2025.05823-8;Ativo;Alimentícia;2026;12155.87;22011.58;;;;;;;;2025-12-01 00:05:59.130830
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1873º;2025.05825-4;Ativo;Alimentícia;2026;9542.70;14364.51;;;;;;;;2025-12-01 00:05:59.387157
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1874º;2025.05828-9;Ativo;Alimentícia;2026;6598.64;9933.82;;;;;;;;2025-12-01 00:05:59.747548
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1875º;2025.05830-0;Ativo;Alimentícia;2026;2677.54;4026.67;;;;;;;;2025-12-01 00:06:00.002147
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1876º;2025.05831-9;Ativo;Alimentícia;2026;5469.94;8234.93;;;;;;;;2025-12-01 00:06:00.232401
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1877º;2025.05832-7;Ativo;Alimentícia;2026;1066.36;1603.45;;;;;;;;2025-12-01 00:06:00.339422
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1878º;2025.05835-1;Ativo;Alimentícia;2026;2666.17;4223.39;;;;;;;;2025-12-01 00:06:00.486564
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1879º;2025.05838-6;Ativo;Alimentícia;2026;1558.33;2468.62;;;;;;;;2025-12-01 00:06:00.626072
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1880º;2025.05840-8;Ativo;Alimentícia;2026;3034.59;4806.94;;;;;;;;2025-12-01 00:06:00.799289
MUNICÍPIO DO RIO DE JANEIRO;2;MUNICÍPIO DO RIO DE JANEIRO;geral;1881º;2025.06295-2;Ativo;Alimentícia;2026;587368.16;734197.33;;;;;;;;2025-12-01 00:06:00.887659
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1872º;2025.05823-8;Ativo;Alimentícia;2026;12155.87;22011.58;;;;;;;;2025-12-01 00:06:02.593413
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1873º;2025.05825-4;Ativo;Alimentícia;2026;9542.70;14364.51;;;;;;;;2025-12-01 00:06:02.799575
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1874º;2025.05828-9;Ativo;Alimentícia;2026;6598.64;9933.82;;;;;;;;2025-12-01 00:06:02.929404
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1875º;2025.05830-0;Ativo;Alimentícia;2026;2677.54;4026.67;;;;;;;;2025-12-01 00:06:03.138107
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1876º;2025.05831-9;Ativo;Alimentícia;2026;5469.94;8234.93;;;;;;;;2025-12-01 00:06:03.375037
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1877º;2025.05832-7;Ativo;Alimentícia;2026;1066.36;1603.45;;;;;;;;2025-12-01 00:06:03.531319
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1878º;2025.05835-1;Ativo;Alimentícia;2026;2666.17;4223.39;;;;;;;;2025-12-01 00:06:03.659248
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1879º;2025.05838-6;Ativo;Alimentícia;2026;1558.33;2468.62;;;;;;;;2025-12-01 00:06:03.821060
MUNICÍPIO DO RIO DE JANEIRO;2;PREVI RIO;geral;1880º;2025.05840-8;Ativo;Alimentícia;2026;3034.59;4806.94;;;;;;;;2025-12-01 00:06:03.966835
MUNICÍPIO DO RIO DE JANEIRO;2;MUNICÍPIO DO RIO DE JANEIRO;geral;1881º;2025.06295-2;Ativo;Alimentícia;2026;587368.16;734197.33;;;;;;;;2025-12-01 00:06:04.066562
