entidade_grupo;id_entidade_grupo;entidade_devedora;regime;ordem;numero_precatorio;situacao;natureza;orcamento;valor_historico;saldo_atualizado;classe;localizacao;peticoes_a_juntar;ultima_fase;possui_herdeiros;possui_cessao;possui_retificador;timestamp_extracao
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14923º;2023.02339-9;Ativo;Alimentícia;2024;66899.82;180350.07;;;;;;;;2025-11-26 22:59:56.484935
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14924º;2023.02073-0;Ativo;Alimentícia;2024;52084.26;912.12;;;;;;;;2025-11-26 22:59:56.548644
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14925º;2023.02055-1;Ativo;Alimentícia;2024;53816.45;147693.67;;;;;;;;2025-11-26 22:59:56.602970
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14926º;2023.02075-6;Ativo;Alimentícia;2024;67137.20;24053.26;;;;;;;;2025-11-26 22:59:56.671585
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14927º;2023.02042-0;Ativo;Alimentícia;2024;55765.01;993.25;;;;;;;;2025-11-26 22:59:56.726947
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14928º;2023.02163-9;Ativo;Alimentícia;2024;94922.93;18366.03;;;;;;;;2025-11-26 22:59:56.780092
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14929º;2023.02062-4;Ativo;Alimentícia;2024;100135.54;1016.76;;;;;;;;2025-11-26 22:59:56.828035
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14930º;2023.02022-5;Ativo;Alimentícia;2024;60843.11;6531.49;;;;;;;;2025-11-26 22:59:56.878077
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14931º;2023.02057-8;Ativo;Alimentícia;2024;120393.06;20654.03;;;;;;;;2025-11-26 22:59:56.925828
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14932º;2023.02387-9;Ativo;Alimentícia;2024;60372.07;721.71;;;;;;;;2025-11-26 22:59:56.971558
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14933º;2023.02049-7;Ativo;Alimentícia;2024;99420.26;16626.29;;;;;;;;2025-11-26 23:00:01.567598
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14934º;2023.02048-9;Ativo;Alimentícia;2024;61018.96;10086.94;;;;;;;;2025-11-26 23:00:01.621133
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14935º;2023.02375-5;Ativo;Alimentícia;2024;122812.58;26103.97;;;;;;;;2025-11-26 23:00:01.679735
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14936º;2023.02496-4;Ativo;Alimentícia;2024;85090.78;14225.47;;;;;;;;2025-11-26 23:00:01.753589
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14937º;2023.02606-1;Ativo;Alimentícia;2024;84655.48;14155.05;;;;;;;;2025-11-26 23:00:01.861023
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14938º;2023.02758-0;Ativo;Alimentícia;2024;115132.60;19256.14;;;;;;;;2025-11-26 23:00:01.937120
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14939º;2023.02189-2;Ativo;Alimentícia;2024;63733.89;10168.85;;;;;;;;2025-11-26 23:00:01.990347
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14940º;2023.02607-0;Ativo;Alimentícia;2024;80784.63;846.91;;;;;;;;2025-11-26 23:00:02.049974
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14941º;2023.02014-4;Ativo;Alimentícia;2024;83943.07;14038.35;;;;;;;;2025-11-26 23:00:02.105200
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14942º;2023.02664-9;Ativo;Alimentícia;2024;20340.46;54756.01;;;;;;;;2025-11-26 23:00:02.157938
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14943º;2023.02166-3;Ativo;Alimentícia;2024;7921.40;21324.38;;;;;;;;2025-11-26 23:00:06.787929
Estado do Rio de Janeiro;1;COMPANHIA ESTADUAL DE HABITAÇÃO DO RIO DE JANEIRO;especial;14944º;2023.02272-4;Ativo;Alimentícia;2024;156486.36;205588.50;;;;;;;;2025-11-26 23:00:06.840089
Estado do Rio de Janeiro;1;Estado do Rio de Janeiro;especial;14945º;2023.02404-2;Ativo;Alimentícia;2024;30189.64;1384.64;;;;;;;;2025-11-26 23:00:06.898583
Estado do Rio de Janeiro;1;FUNDERJ-FUNDAÇÃO DEPARTAMENTO DE ESTRADAS DE RODAGEM-DER RJ;especial;14946º;2023.02065-9;Ativo;Alimentícia;2024;5446.56;11192.88;;;;;;;;2025-11-26 23:00:06.972718
Estado do Rio de Janeiro;1;FUNDERJ-FUNDAÇÃO DEPARTAMENTO DE ESTRADAS DE RODAGEM-DER RJ;especial;14947º;2023.02383-6;Ativo;Alimentícia;2024;5446.56;11192.88;;;;;;;;2025-11-26 23:00:07.030890
