entidade_grupo;id_entidade_grupo;entidade_devedora;regime;ordem;numero_precatorio;situacao;natureza;orcamento;valor_historico;saldo_atualizado;classe;localizacao;peticoes_a_juntar;ultima_fase;possui_herdeiros;possui_cessao;possui_retificador;timestamp_extracao
MUNICÍPIO DE NITERÓI;9;NITERÓI PREV;geral;1º;2024.02335-0;Ativo;Alimentícia;2025;40437.56;49485.93;;;;;;;;2025-12-01 01:25:14.269214
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;2º;2024.03695-8;Ativo;Alimentícia;2025;926253.71;1164911.63;;;;;;;;2025-12-01 01:25:14.304685
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;3º;2024.03696-6;Ativo;Alimentícia;2025;489863.56;616081.47;;;;;;;;2025-12-01 01:25:14.340568
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;4º;2024.03697-4;Ativo;Alimentícia;2025;603606.58;759131.45;;;;;;;;2025-12-01 01:25:14.374926
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;5º;2024.03698-2;Ativo;Alimentícia;2025;446926.74;562081.58;;;;;;;;2025-12-01 01:25:14.412633
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;6º;2024.03136-0;Ativo;Alimentícia;2025;762393.70;958831.55;;;;;;;;2025-12-01 01:25:14.448680
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;7º;2024.03137-9;Ativo;Alimentícia;2025;553464.86;696070.24;;;;;;;;2025-12-01 01:25:14.482554
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;8º;2024.03138-7;Ativo;Alimentícia;2025;419758.17;527912.79;;;;;;;;2025-12-01 01:25:14.518743
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;9º;2024.03139-5;Ativo;Alimentícia;2025;479103.37;602548.82;;;;;;;;2025-12-01 01:25:14.557548
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;10º;2024.03140-9;Ativo;Alimentícia;2025;593542.75;746474.57;;;;;;;;2025-12-01 01:25:14.598161
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;11º;2024.03141-7;Ativo;Alimentícia;2025;515759.75;648650.07;;;;;;;;2025-12-01 01:25:18.255135
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;12º;2024.03142-5;Ativo;Alimentícia;2025;670247.53;842212.48;;;;;;;;2025-12-01 01:25:18.387731
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;13º;2024.03143-3;Ativo;Alimentícia;2025;613194.01;771189.17;;;;;;;;2025-12-01 01:25:18.451932
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;14º;2024.03144-1;Ativo;Alimentícia;2025;504825.33;634898.28;;;;;;;;2025-12-01 01:25:18.518750
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;15º;2024.03145-0;Ativo;Alimentícia;2025;563860.63;709144.58;;;;;;;;2025-12-01 01:25:18.574246
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;16º;2024.03146-8;Ativo;Alimentícia;2025;489603.53;615754.44;;;;;;;;2025-12-01 01:25:18.624076
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;17º;2024.03147-6;Ativo;Alimentícia;2025;1092395.31;1373861.15;;;;;;;;2025-12-01 01:25:18.668939
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;18º;2024.03148-4;Ativo;Alimentícia;2025;492333.01;619187.21;;;;;;;;2025-12-01 01:25:18.730540
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;19º;2024.03149-2;Ativo;Alimentícia;2025;546943.32;687868.37;;;;;;;;2025-12-01 01:25:18.778572
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;20º;2024.03150-6;Ativo;Alimentícia;2025;885761.31;1113985.98;;;;;;;;2025-12-01 01:25:18.840010
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;21º;2024.03151-4;Ativo;Alimentícia;2025;516678.87;649806.00;;;;;;;;2025-12-01 01:25:22.502629
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;22º;2024.03152-2;Ativo;Alimentícia;2025;844500.95;1062094.50;;;;;;;;2025-12-01 01:25:22.626978
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;23º;2024.03153-0;Ativo;Alimentícia;2025;580008.50;729453.10;;;;;;;;2025-12-01 01:25:22.706469
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;24º;2024.03321-5;Ativo;Alimentícia;2025;30757.90;47842.78;;;;;;;;2025-12-01 01:25:22.770173
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;25º;2024.03359-2;Ativo;Alimentícia;2025;630012.72;792341.37;;;;;;;;2025-12-01 01:25:22.824989
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;26º;2024.03607-9;Ativo;Alimentícia;2025;19768.64;31132.51;;;;;;;;2025-12-01 01:25:22.875637
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;27º;2024.03626-5;Ativo;Alimentícia;2025;27659.69;35756.71;;;;;;;;2025-12-01 01:25:22.923287
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;28º;2024.03325-8;Ativo;Alimentícia;2025;28509.33;38711.44;;;;;;;;2025-12-01 01:25:22.963660
MUNICÍPIO DE NITERÓI;9;NITERÓI PREV;geral;29º;2024.03220-0;Ativo;Alimentícia;2025;28509.33;38711.44;;;;;;;;2025-12-01 01:25:23.003396
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;30º;2024.03837-3;Ativo;Alimentícia;2025;486751.46;612167.51;;;;;;;;2025-12-01 01:25:23.042296
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;31º;2024.03838-1;Ativo;Alimentícia;2025;484911.07;609852.93;;;;;;;;2025-12-01 01:25:26.677256
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;32º;2024.03719-9;Ativo;Alimentícia;2025;556871.44;700354.56;;;;;;;;2025-12-01 01:25:26.792732
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;33º;2024.03720-2;Ativo;Alimentícia;2025;95842.88;120537.69;;;;;;;;2025-12-01 01:25:26.907753
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;34º;2024.03842-0;Ativo;Alimentícia;2025;117575.30;147869.68;;;;;;;;2025-12-01 01:25:27.003627
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;35º;2024.03997-3;Suspensão Administrativa;Alimentícia;2025;553464.86;696070.24;;;;;;;;2025-12-01 01:25:27.083496
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;36º;2024.03721-0;Ativo;Alimentícia;2025;287528.59;361613.02;;;;;;;;2025-12-01 01:25:27.151152
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;37º;2024.03722-9;Ativo;Alimentícia;2025;95842.88;120537.69;;;;;;;;2025-12-01 01:25:27.204291
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;38º;2024.03774-1;Ativo;Alimentícia;2025;438698.65;551733.45;;;;;;;;2025-12-01 01:25:27.259751
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;39º;2024.03723-7;Ativo;Alimentícia;2025;95842.88;120537.69;;;;;;;;2025-12-01 01:25:27.305234
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;40º;2024.03504-8;Ativo;Alimentícia;2025;130689.64;152572.74;;;;;;;;2025-12-01 01:25:27.346096
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;41º;2024.03525-0;Ativo;Alimentícia;2025;130689.64;152572.74;;;;;;;;2025-12-01 01:25:31.201351
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;42º;2024.03393-2;Ativo;Alimentícia;2025;22764.38;28891.13;;;;;;;;2025-12-01 01:25:31.392144
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;43º;2024.03374-6;Ativo;Alimentícia;2025;227643.84;288911.33;;;;;;;;2025-12-01 01:25:31.542322
MUNICÍPIO DE NITERÓI;9;NITERÓI PREV;geral;44º;2024.04383-0;Ativo;Alimentícia;2025;78202.25;89501.47;;;;;;;;2025-12-01 01:25:31.723143
MUNICÍPIO DE NITERÓI;9;NITERÓI PREV;geral;45º;2024.04470-5;Ativo;Alimentícia;2025;78202.25;89501.47;;;;;;;;2025-12-01 01:25:31.896148
MUNICÍPIO DE NITERÓI;9;NITERÓI PREV;geral;46º;2024.03999-0;Ativo;Alimentícia;2025;38490.15;51644.57;;;;;;;;2025-12-01 01:25:32.029060
MUNICÍPIO DE NITERÓI;9;NITERÓI PREV;geral;47º;2024.03996-5;Ativo;Alimentícia;2025;770573.37;1033925.10;;;;;;;;2025-12-01 01:25:32.172434
MUNICÍPIO DE NITERÓI;9;NITERÓI PREV;geral;48º;2024.04000-9;Ativo;Alimentícia;2025;38490.15;51644.57;;;;;;;;2025-12-01 01:25:32.285714
MUNICÍPIO DE NITERÓI;9;FUNDAÇÃO MUNICIPAL DE SAÚDE DE NITERÓI;geral;49º;2024.03878-0;Ativo;Alimentícia;2025;94898.82;132014.31;;;;;;;;2025-12-01 01:25:32.366219
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;50º;2024.03761-0;Ativo;Alimentícia;2025;151781.40;432663.74;;;;;;;;2025-12-01 01:25:32.423573
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;51º;2024.04321-0;Suspensão Administrativa;Alimentícia;2025;108556.96;136527.67;;;;;;;;2025-12-01 01:25:36.068560
MUNICÍPIO DE NITERÓI;9;MUNICÍPIO DE NITERÓI;geral;52º;2024.04273-7;Ativo;Alimentícia;2025;234946.12;295482.18;;;;;;;;2025-12-01 01:25:36.152950
