entidade_grupo;id_entidade_grupo;entidade_devedora;regime;ordem;numero_precatorio;situacao;natureza;orcamento;valor_historico;saldo_atualizado;classe;localizacao;peticoes_a_juntar;ultima_fase;possui_herdeiros;possui_cessao;possui_retificador;timestamp_extracao
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;1º;2010.00668-7;Suspensão Administrativa;Alimentícia;2011;10903.72;36166.02;;;;;;;;2025-11-30 17:38:11.728766
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;2º;2011.00540-4;Suspensão Administrativa;Alimentícia;2012;125218.28;390302.52;;;;;;;;2025-11-30 17:38:11.765070
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;3º;2012.00110-0;Impugnado;Alimentícia;2013;0.00;290163.68;;;;;;;;2025-11-30 17:38:11.801361
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;4º;2012.00531-9;Suspensão Administrativa;Alimentícia;2013;0.00;61694.29;;;;;;;;2025-11-30 17:38:11.836183
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;5º;2012.00598-0;Suspensão Administrativa;Alimentícia;2013;0.00;520976.36;;;;;;;;2025-11-30 17:38:11.871996
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;6º;2012.00885-7;Suspensão Administrativa;Alimentícia;2013;0.00;59877.66;;;;;;;;2025-11-30 17:38:11.909016
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;7º;2024.08377-8;Ativo;Alimentícia;2026;319791.29;531499.40;;;;;;;;2025-11-30 17:38:11.947107
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;8º;2024.08400-6;Ativo;Alimentícia;2026;153526.19;209663.15;;;;;;;;2025-11-30 17:38:11.986377
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;9º;2024.04637-6;Ativo;Alimentícia;2026;934820.79;1168505.50;;;;;;;;2025-11-30 17:38:12.023743
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;10º;2024.08451-0;Suspensão Administrativa;Alimentícia;2026;234064.22;362970.59;;;;;;;;2025-11-30 17:38:12.061221
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;1º;2010.00668-7;Suspensão Administrativa;Alimentícia;2011;10903.72;36166.02;;;;;;;;2025-11-30 17:38:13.612111
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;2º;2011.00540-4;Suspensão Administrativa;Alimentícia;2012;125218.28;390302.52;;;;;;;;2025-11-30 17:38:13.660353
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;3º;2012.00110-0;Impugnado;Alimentícia;2013;0.00;290163.68;;;;;;;;2025-11-30 17:38:13.697029
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;4º;2012.00531-9;Suspensão Administrativa;Alimentícia;2013;0.00;61694.29;;;;;;;;2025-11-30 17:38:13.737688
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;5º;2012.00598-0;Suspensão Administrativa;Alimentícia;2013;0.00;520976.36;;;;;;;;2025-11-30 17:38:13.780462
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;6º;2012.00885-7;Suspensão Administrativa;Alimentícia;2013;0.00;59877.66;;;;;;;;2025-11-30 17:38:13.818118
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;7º;2024.08377-8;Ativo;Alimentícia;2026;319791.29;531499.40;;;;;;;;2025-11-30 17:38:13.852936
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;8º;2024.08400-6;Ativo;Alimentícia;2026;153526.19;209663.15;;;;;;;;2025-11-30 17:38:13.887035
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;9º;2024.04637-6;Ativo;Alimentícia;2026;934820.79;1168505.50;;;;;;;;2025-11-30 17:38:13.921106
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;10º;2024.08451-0;Suspensão Administrativa;Alimentícia;2026;234064.22;362970.59;;;;;;;;2025-11-30 17:38:13.957832
INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;86;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;geral;1º;2010.00668-7;Suspensão Administrativa;Alimentícia;2011;10903.72;36166.02;;;;;;;;2025-11-30 17:38:15.507264
