entidade_grupo;id_entidade_grupo;entidade_devedora;regime;ordem;numero_precatorio;situacao;natureza;orcamento;valor_historico;saldo_atualizado;classe;localizacao;peticoes_a_juntar;ultima_fase;possui_herdeiros;possui_cessao;possui_retificador;timestamp_extracao
MUNICÍPIO DE PETRÓPOLIS;22;MUNICÍPIO DE PETRÓPOLIS;especial;1º;2015.01159-0;Dispensa de Provisionamento;Comum;2016;21493.01;76247.38;;;;;;;;2025-12-01 00:04:49.439120
MUNICÍPIO DE PETRÓPOLIS;22;MUNICÍPIO DE PETRÓPOLIS;especial;1º;2015.01159-0;Dispensa de Provisionamento;Comum;2016;21493.01;76247.38;;;;;;;;2025-12-01 00:06:01.899053
MUNICÍPIO DE PETRÓPOLIS;22;MUNICÍPIO DE PETRÓPOLIS;especial;1º;2015.01159-0;Dispensa de Provisionamento;Comum;2016;21493.01;76247.38;;;;;;;;2025-12-01 00:04:55.972835
MUNICÍPIO DE PETRÓPOLIS;22;MUNICÍPIO DE PETRÓPOLIS;especial;1º;2015.01159-0;Dispensa de Provisionamento;Comum;2016;21493.01;76247.38;;;;;;;;2025-12-01 00:06:16.226494
MUNICÍPIO DE PETRÓPOLIS;22;MUNICÍPIO DE PETRÓPOLIS;especial;1º;2015.01159-0;Dispensa de Provisionamento;Comum;2016;21493.01;76247.38;;;;;;;;2025-12-01 00:05:18.745264
MUNICÍPIO DE PETRÓPOLIS;22;MUNICÍPIO DE PETRÓPOLIS;especial;1º;2015.01159-0;Dispensa de Provisionamento;Comum;2016;21493.01;76247.38;;;;;;;;2025-12-01 00:05:24.279547
MUNICÍPIO DE PETRÓPOLIS;22;MUNICÍPIO DE PETRÓPOLIS;especial;1º;2015.01159-0;Dispensa de Provisionamento;Comum;2016;21493.01;76247.38;;;;;;;;2025-12-01 00:05:38.986680
MUNICÍPIO DE PETRÓPOLIS;22;MUNICÍPIO DE PETRÓPOLIS;especial;1º;2015.01159-0;Dispensa de Provisionamento;Comum;2016;21493.01;76247.38;;;;;;;;2025-12-01 00:06:04.396929
MUNICÍPIO DE PETRÓPOLIS;22;MUNICÍPIO DE PETRÓPOLIS;especial;1º;2015.01159-0;Dispensa de Provisionamento;Comum;2016;21493.01;76247.38;;;;;;;;2025-12-01 00:04:59.381873
MUNICÍPIO DE PETRÓPOLIS;22;MUNICÍPIO DE PETRÓPOLIS;especial;1º;2015.01159-0;Dispensa de Provisionamento;Comum;2016;21493.01;76247.38;;;;;;;;2025-12-01 00:05:35.713951
